Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1093.8","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21122b","Meat of ducks, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1990.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","5476.4","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","1925.6","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21114b","Meat of rabbits and hares, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","2263.1","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","3543.6","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1596.6","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2021","2021","7021","Annual value","USD","2922.1","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","3911.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","242.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01450","Olives","2021","2021","7021","Annual value","USD","431.2","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01253.01","Onions and shallots, green","2021","2021","7021","Annual value","USD","595.4","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01323","Oranges","2021","2021","7021","Annual value","USD","783.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2021","2021","7021","Annual value","USD","1856.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","1449.1","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","1103.4","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","3456.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01318","Pineapples","2021","2021","7021","Annual value","USD","1971.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","1423.2","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01321","Pomelos and grapefruits","2021","2021","7021","Annual value","USD","860.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","338.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","321.5","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01342.02","Quinces","2021","2021","7021","Annual value","USD","1419.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","USD","7824.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","354.1","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","906.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","1338.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","406.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","0116","Rye","2021","2021","7021","Annual value","USD","212.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","7021","Annual value","USD","386.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01215","Spinach","2021","2021","7021","Annual value","USD","665.9","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","3383.6","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01802","Sugar cane","2021","2021","7021","Annual value","USD","331.2","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","609.7","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2021","2021","7021","Annual value","USD","758.6","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2021","2021","7021","Annual value","USD","1129.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","733.8","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01191","Triticale","2021","2021","7021","Annual value","USD","240.8","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2021","2021","7021","Annual value","USD","2383","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","379.2","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","284.3","A","Official figure"
"PP","Producer Prices","620","Portugal","5532","Producer Price (USD/tonne)","01540","Yams","2021","2021","7021","Annual value","USD","1867.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","274.7","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","384.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","412.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","604.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","576.9","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","824.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","824.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01314","Dates","2021","2021","7021","Annual value","USD","769.2","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2021","2021","7021","Annual value","USD","714.3","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01290.01","Green corn (maize)","2021","2021","7021","Annual value","USD","961.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","2472.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","879.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","274.7","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2021","2021","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","10164.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","6868.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","3983.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2021","2021","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","6868.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2021","2021","7021","Annual value","USD","12362.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","9615.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01239.01","Okra","2021","2021","7021","Annual value","USD","1785.7","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","439.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2021","2021","7021","Annual value","USD","1868.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01329","Other citrus fruit, n.e.c.","2021","2021","7021","Annual value","USD","1098.9","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2021","2021","7021","Annual value","USD","989","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","7021","Annual value","USD","796.7","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","879.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","989","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2021","2021","7021","Annual value","USD","4945.1","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","1373.6","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","1648.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","2197.8","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01215","Spinach","2021","2021","7021","Annual value","USD","1593.4","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","576.9","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","494.5","A","Official figure"
"PP","Producer Prices","634","Qatar","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","494.5","A","Official figure"
"PP","Producer Prices","410","Republic of Korea","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","2399","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","167.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","527.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","181.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","911.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01192","Buckwheat","2021","2021","7021","Annual value","USD","482.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","155.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","159.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","206.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.02","Cherries","2021","2021","7021","Annual value","USD","601.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","260.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","376.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2021","2021","7021","Annual value","USD","178.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","346","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","1357","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","1332","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","195.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1678","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1480.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1794.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1191.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0118","Millet","2021","2021","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2021","2021","7021","Annual value","USD","1374.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","2452.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","193","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","159.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01359.90","Other fruits, n.e.c.","2021","2021","7021","Annual value","USD","301.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01709.90","Other pulses n.e.c.","2021","2021","7021","Annual value","USD","560.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","7021","Annual value","USD","174.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","395.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","412.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01705","Peas, dry","2021","2021","7021","Annual value","USD","233.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","252.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","243.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","149.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","122","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01342.02","Quinces","2021","2021","7021","Annual value","USD","222.5","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","USD","534.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2021","2021","7021","Annual value","USD","1080.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","396.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","710.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0116","Rye","2021","2021","7021","Annual value","USD","211.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","7021","Annual value","USD","100.8","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0114","Sorghum","2021","2021","7021","Annual value","USD","141.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2021","2021","7021","Annual value","USD","487.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0141","Soya beans","2021","2021","7021","Annual value","USD","500.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","727.1","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01801","Sugar beet","2021","2021","7021","Annual value","USD","37.6","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","525.3","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","168.7","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","1783.9","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2021","2021","7021","Annual value","USD","1141.4","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","112","A","Official figure"
"PP","Producer Prices","498","Republic of Moldova","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","187.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","730.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","1535.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","2634.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","545.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","639.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","781.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","1422.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2021","2021","7021","Annual value","USD","2528.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","972.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","805.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2021","2021","7021","Annual value","USD","637","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","846.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","3982.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","3172.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2021","2021","7021","Annual value","USD","1273.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","1624.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","242.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","3580.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1983","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","1901.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1028.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1098.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","2208.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1449.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2021","2021","7021","Annual value","USD","6016.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","2826.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","2021","2021","7021","Annual value","USD","2480.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","6174.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","274","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","699.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2021","2021","7021","Annual value","USD","2196.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","1535.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","1403.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01705","Peas, dry","2021","2021","7021","Annual value","USD","2230.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","2192.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","824.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","399","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","870.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","USD","514.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","543.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","769.2","A","Official figure"
